transaction_id,customer_id,product_id,product_name,category,unit_price,quantity,implicit_rating,timestamp
TX-00699,CUST-199,prod-2,Matcha Green Tea Latte,Coffee & Tea,4.0,1,3.0,2026-01-10 07:37:00
TX-00700,CUST-102,prod-3,Electrolyte Spark Hydration,Hydration,3.25,1,3.0,2026-02-03 13:02:00
TX-00701,CUST-151,prod-2,Matcha Green Tea Latte,Coffee & Tea,4.0,1,5.0,2026-03-06 16:40:00
TX-00702,CUST-165,prod-1,Nitro Cold Brew,Coffee & Tea,4.5,1,4.0,2026-02-23 20:44:00
TX-00703,CUST-111,prod-4,Dark Chocolate Almond Bar,Snacks,2.75,1,3.0,2026-03-23 11:17:00
TX-00704,CUST-140,prod-4,Dark Chocolate Almond Bar,Snacks,2.75,1,3.0,2026-01-11 13:51:00
TX-00705,CUST-169,prod-2,Matcha Green Tea Latte,Coffee & Tea,4.0,2,4.0,2026-02-11 19:37:00
TX-00706,CUST-140,prod-1,Nitro Cold Brew,Coffee & Tea,4.5,1,3.0,2026-03-31 20:46:00
TX-00707,CUST-108,prod-1,Nitro Cold Brew,Coffee & Tea,4.5,1,4.0,2026-02-01 09:59:00
TX-00708,CUST-115,prod-2,Matcha Green Tea Latte,Coffee & Tea,4.0,2,4.0,2026-02-28 08:19:00
TX-00709,CUST-116,prod-2,Matcha Green Tea Latte,Coffee & Tea,4.0,1,3.0,2026-01-02 11:44:00
TX-00710,CUST-121,prod-2,Matcha Green Tea Latte,Coffee & Tea,4.0,2,5.0,2026-03-05 18:33:00
TX-00711,CUST-122,prod-5,Dragonfruit Sparkling Water,Hydration,2.5,1,4.0,2026-02-17 11:47:00
TX-00712,CUST-194,prod-1,Nitro Cold Brew,Coffee & Tea,4.5,1,4.0,2026-01-16 07:21:00
TX-00713,CUST-135,prod-7,Detox Green Juice,Fresh Juices,5.0,3,4.0,2026-03-09 09:16:00
TX-00714,CUST-164,prod-1,Nitro Cold Brew,Coffee & Tea,4.5,2,5.0,2026-02-28 18:03:00
TX-00715,CUST-173,prod-5,Dragonfruit Sparkling Water,Hydration,2.5,2,5.0,2026-01-22 18:10:00
TX-00716,CUST-199,prod-2,Matcha Green Tea Latte,Coffee & Tea,4.0,1,5.0,2026-01-14 10:14:00
TX-00717,CUST-166,prod-3,Electrolyte Spark Hydration,Hydration,3.25,1,3.0,2026-01-01 08:54:00
TX-00718,CUST-132,prod-1,Nitro Cold Brew,Coffee & Tea,4.5,1,4.0,2026-01-06 22:23:00
TX-00719,CUST-120,prod-3,Electrolyte Spark Hydration,Hydration,3.25,1,5.0,2026-01-23 08:35:00
TX-00720,CUST-195,prod-1,Nitro Cold Brew,Coffee & Tea,4.5,1,4.0,2026-03-25 20:14:00
TX-00721,CUST-132,prod-6,Organic Protein Crunch Bar,Snacks,3.5,1,3.0,2026-02-23 17:17:00
TX-00722,CUST-174,prod-5,Dragonfruit Sparkling Water,Hydration,2.5,1,5.0,2026-02-17 10:32:00
TX-00723,CUST-107,prod-5,Dragonfruit Sparkling Water,Hydration,2.5,1,5.0,2026-01-23 14:51:00
TX-00724,CUST-106,prod-7,Detox Green Juice,Fresh Juices,5.0,2,5.0,2026-02-21 09:56:00
TX-00725,CUST-137,prod-8,Mango Passion Kombucha,Fresh Juices,4.25,1,5.0,2026-02-09 17:05:00
TX-00726,CUST-159,prod-3,Electrolyte Spark Hydration,Hydration,3.25,1,4.0,2026-01-02 18:12:00
TX-00727,CUST-173,prod-6,Organic Protein Crunch Bar,Snacks,3.5,1,4.0,2026-02-08 14:29:00
TX-00728,CUST-176,prod-2,Matcha Green Tea Latte,Coffee & Tea,4.0,2,4.0,2026-03-05 13:46:00
TX-00729,CUST-120,prod-5,Dragonfruit Sparkling Water,Hydration,2.5,1,3.0,2026-01-01 20:01:00
TX-00730,CUST-170,prod-2,Matcha Green Tea Latte,Coffee & Tea,4.0,1,3.0,2026-02-14 07:21:00
TX-00731,CUST-198,prod-4,Dark Chocolate Almond Bar,Snacks,2.75,1,5.0,2026-03-26 19:54:00
TX-00732,CUST-194,prod-1,Nitro Cold Brew,Coffee & Tea,4.5,1,5.0,2026-02-09 10:13:00
TX-00733,CUST-131,prod-8,Mango Passion Kombucha,Fresh Juices,4.25,1,3.0,2026-02-23 22:03:00
TX-00734,CUST-192,prod-8,Mango Passion Kombucha,Fresh Juices,4.25,1,3.0,2026-02-05 09:02:00
TX-00735,CUST-167,prod-8,Mango Passion Kombucha,Fresh Juices,4.25,1,5.0,2026-02-22 18:29:00
TX-00736,CUST-111,prod-2,Matcha Green Tea Latte,Coffee & Tea,4.0,1,3.0,2026-03-16 10:32:00
TX-00737,CUST-182,prod-8,Mango Passion Kombucha,Fresh Juices,4.25,1,5.0,2026-02-20 09:37:00
TX-00738,CUST-108,prod-1,Nitro Cold Brew,Coffee & Tea,4.5,1,4.0,2026-02-25 11:15:00
TX-00739,CUST-134,prod-6,Organic Protein Crunch Bar,Snacks,3.5,1,5.0,2026-02-10 19:44:00
TX-00740,CUST-142,prod-6,Organic Protein Crunch Bar,Snacks,3.5,1,3.0,2026-02-10 21:17:00
TX-00741,CUST-110,prod-4,Dark Chocolate Almond Bar,Snacks,2.75,1,5.0,2026-01-26 11:49:00
TX-00742,CUST-114,prod-7,Detox Green Juice,Fresh Juices,5.0,1,4.0,2026-01-20 10:10:00
TX-00743,CUST-160,prod-1,Nitro Cold Brew,Coffee & Tea,4.5,1,5.0,2026-02-10 20:07:00
TX-00744,CUST-146,prod-5,Dragonfruit Sparkling Water,Hydration,2.5,1,4.0,2026-01-27 21:19:00
TX-00745,CUST-134,prod-3,Electrolyte Spark Hydration,Hydration,3.25,1,5.0,2026-01-16 09:10:00
TX-00746,CUST-139,prod-2,Matcha Green Tea Latte,Coffee & Tea,4.0,1,4.0,2026-03-31 08:13:00
TX-00747,CUST-119,prod-2,Matcha Green Tea Latte,Coffee & Tea,4.0,1,4.0,2026-01-12 14:22:00
TX-00748,CUST-166,prod-5,Dragonfruit Sparkling Water,Hydration,2.5,1,3.0,2026-01-07 16:16:00
TX-00749,CUST-104,prod-7,Detox Green Juice,Fresh Juices,5.0,1,5.0,2026-02-21 21:35:00
TX-00750,CUST-171,prod-2,Matcha Green Tea Latte,Coffee & Tea,4.0,2,4.0,2026-02-01 10:29:00
TX-00751,CUST-118,prod-7,Detox Green Juice,Fresh Juices,5.0,1,3.0,2026-01-16 07:03:00
TX-00752,CUST-117,prod-1,Nitro Cold Brew,Coffee & Tea,4.5,1,5.0,2026-01-26 19:23:00
TX-00753,CUST-181,prod-4,Dark Chocolate Almond Bar,Snacks,2.75,1,5.0,2026-03-24 09:37:00
TX-00754,CUST-134,prod-5,Dragonfruit Sparkling Water,Hydration,2.5,1,3.0,2026-01-10 07:04:00
TX-00755,CUST-183,prod-5,Dragonfruit Sparkling Water,Hydration,2.5,1,4.0,2026-02-26 11:05:00
TX-00756,CUST-116,prod-8,Mango Passion Kombucha,Fresh Juices,4.25,1,3.0,2026-01-06 21:03:00
TX-00757,CUST-174,prod-6,Organic Protein Crunch Bar,Snacks,3.5,1,3.0,2026-02-25 19:31:00
TX-00758,CUST-149,prod-2,Matcha Green Tea Latte,Coffee & Tea,4.0,1,4.0,2026-03-29 20:11:00
TX-00759,CUST-128,prod-5,Dragonfruit Sparkling Water,Hydration,2.5,2,5.0,2026-01-24 15:17:00
TX-00760,CUST-120,prod-3,Electrolyte Spark Hydration,Hydration,3.25,2,5.0,2026-01-05 14:41:00
TX-00761,CUST-164,prod-1,Nitro Cold Brew,Coffee & Tea,4.5,2,4.0,2026-02-22 22:03:00
TX-00762,CUST-136,prod-2,Matcha Green Tea Latte,Coffee & Tea,4.0,1,3.0,2026-02-19 11:26:00
TX-00763,CUST-183,prod-3,Electrolyte Spark Hydration,Hydration,3.25,1,5.0,2026-03-09 14:40:00
TX-00764,CUST-103,prod-3,Electrolyte Spark Hydration,Hydration,3.25,1,5.0,2026-02-18 18:30:00
TX-00765,CUST-163,prod-8,Mango Passion Kombucha,Fresh Juices,4.25,1,4.0,2026-02-14 17:24:00
TX-00766,CUST-124,prod-3,Electrolyte Spark Hydration,Hydration,3.25,1,3.0,2026-01-04 17:38:00
TX-00767,CUST-104,prod-7,Detox Green Juice,Fresh Juices,5.0,1,4.0,2026-02-05 08:51:00
TX-00768,CUST-168,prod-3,Electrolyte Spark Hydration,Hydration,3.25,1,3.0,2026-02-15 14:10:00
TX-00769,CUST-132,prod-1,Nitro Cold Brew,Coffee & Tea,4.5,1,5.0,2026-03-26 14:17:00
TX-00770,CUST-195,prod-1,Nitro Cold Brew,Coffee & Tea,4.5,1,4.0,2026-01-08 14:36:00
TX-00771,CUST-146,prod-7,Detox Green Juice,Fresh Juices,5.0,1,5.0,2026-01-23 12:15:00
TX-00772,CUST-141,prod-4,Dark Chocolate Almond Bar,Snacks,2.75,1,5.0,2026-03-31 18:58:00
TX-00773,CUST-104,prod-8,Mango Passion Kombucha,Fresh Juices,4.25,1,5.0,2026-03-31 18:36:00
TX-00774,CUST-119,prod-6,Organic Protein Crunch Bar,Snacks,3.5,1,4.0,2026-03-14 13:53:00
TX-00775,CUST-170,prod-2,Matcha Green Tea Latte,Coffee & Tea,4.0,1,3.0,2026-02-09 12:31:00
TX-00776,CUST-112,prod-6,Organic Protein Crunch Bar,Snacks,3.5,1,3.0,2026-01-08 14:38:00
TX-00777,CUST-103,prod-6,Organic Protein Crunch Bar,Snacks,3.5,2,5.0,2026-03-09 22:00:00
TX-00778,CUST-179,prod-2,Matcha Green Tea Latte,Coffee & Tea,4.0,1,5.0,2026-01-26 11:21:00
TX-00779,CUST-123,prod-5,Dragonfruit Sparkling Water,Hydration,2.5,1,3.0,2026-02-11 08:01:00
TX-00780,CUST-176,prod-8,Mango Passion Kombucha,Fresh Juices,4.25,2,5.0,2026-01-19 10:54:00
TX-00781,CUST-110,prod-2,Matcha Green Tea Latte,Coffee & Tea,4.0,1,3.0,2026-02-17 19:37:00
TX-00782,CUST-144,prod-4,Dark Chocolate Almond Bar,Snacks,2.75,1,3.0,2026-02-08 17:08:00
TX-00783,CUST-194,prod-4,Dark Chocolate Almond Bar,Snacks,2.75,1,4.0,2026-02-25 22:41:00
TX-00784,CUST-123,prod-6,Organic Protein Crunch Bar,Snacks,3.5,1,5.0,2026-03-13 18:14:00
TX-00785,CUST-176,prod-7,Detox Green Juice,Fresh Juices,5.0,1,5.0,2026-01-23 19:19:00
TX-00786,CUST-189,prod-5,Dragonfruit Sparkling Water,Hydration,2.5,1,5.0,2026-02-07 11:11:00
TX-00787,CUST-101,prod-4,Dark Chocolate Almond Bar,Snacks,2.75,2,4.0,2026-03-31 19:54:00
TX-00788,CUST-124,prod-2,Matcha Green Tea Latte,Coffee & Tea,4.0,1,5.0,2026-03-19 17:58:00
TX-00789,CUST-129,prod-1,Nitro Cold Brew,Coffee & Tea,4.5,1,4.0,2026-03-23 10:59:00
TX-00790,CUST-119,prod-5,Dragonfruit Sparkling Water,Hydration,2.5,1,4.0,2026-02-12 09:15:00
TX-00791,CUST-141,prod-3,Electrolyte Spark Hydration,Hydration,3.25,1,5.0,2026-01-22 09:52:00
TX-00792,CUST-186,prod-5,Dragonfruit Sparkling Water,Hydration,2.5,1,3.0,2026-03-23 17:28:00
TX-00793,CUST-134,prod-7,Detox Green Juice,Fresh Juices,5.0,1,3.0,2026-01-27 14:44:00
TX-00794,CUST-145,prod-4,Dark Chocolate Almond Bar,Snacks,2.75,1,3.0,2026-02-02 10:46:00
TX-00795,CUST-107,prod-2,Matcha Green Tea Latte,Coffee & Tea,4.0,1,4.0,2026-02-19 21:46:00
TX-00796,CUST-122,prod-7,Detox Green Juice,Fresh Juices,5.0,3,5.0,2026-02-22 22:56:00
TX-00797,CUST-145,prod-1,Nitro Cold Brew,Coffee & Tea,4.5,1,4.0,2026-03-11 19:06:00
TX-00798,CUST-174,prod-5,Dragonfruit Sparkling Water,Hydration,2.5,1,4.0,2026-03-25 14:10:00
TX-00799,CUST-110,prod-1,Nitro Cold Brew,Coffee & Tea,4.5,1,4.0,2026-01-05 16:01:00
TX-00800,CUST-134,prod-1,Nitro Cold Brew,Coffee & Tea,4.5,2,4.0,2026-01-14 09:21:00
TX-00801,CUST-149,prod-2,Matcha Green Tea Latte,Coffee & Tea,4.0,1,3.0,2026-01-21 09:35:00
TX-00802,CUST-144,prod-1,Nitro Cold Brew,Coffee & Tea,4.5,1,3.0,2026-03-18 22:45:00
TX-00803,CUST-156,prod-1,Nitro Cold Brew,Coffee & Tea,4.5,1,4.0,2026-03-25 12:38:00
TX-00804,CUST-121,prod-1,Nitro Cold Brew,Coffee & Tea,4.5,1,3.0,2026-01-07 10:21:00
TX-00805,CUST-125,prod-3,Electrolyte Spark Hydration,Hydration,3.25,1,4.0,2026-02-22 15:42:00
TX-00806,CUST-139,prod-6,Organic Protein Crunch Bar,Snacks,3.5,1,4.0,2026-01-31 10:03:00
TX-00807,CUST-174,prod-4,Dark Chocolate Almond Bar,Snacks,2.75,1,3.0,2026-03-12 22:09:00
TX-00808,CUST-147,prod-3,Electrolyte Spark Hydration,Hydration,3.25,1,4.0,2026-01-01 20:05:00
TX-00809,CUST-185,prod-8,Mango Passion Kombucha,Fresh Juices,4.25,1,3.0,2026-03-22 22:12:00
TX-00810,CUST-104,prod-7,Detox Green Juice,Fresh Juices,5.0,1,4.0,2026-01-27 12:40:00
TX-00811,CUST-111,prod-2,Matcha Green Tea Latte,Coffee & Tea,4.0,1,4.0,2026-03-02 10:19:00
TX-00812,CUST-161,prod-7,Detox Green Juice,Fresh Juices,5.0,2,5.0,2026-03-04 15:05:00
TX-00813,CUST-124,prod-1,Nitro Cold Brew,Coffee & Tea,4.5,1,3.0,2026-02-17 19:23:00
TX-00814,CUST-158,prod-2,Matcha Green Tea Latte,Coffee & Tea,4.0,1,4.0,2026-01-06 15:28:00
TX-00815,CUST-134,prod-1,Nitro Cold Brew,Coffee & Tea,4.5,1,3.0,2026-01-29 15:36:00
TX-00816,CUST-120,prod-5,Dragonfruit Sparkling Water,Hydration,2.5,1,5.0,2026-03-31 10:05:00
TX-00817,CUST-145,prod-4,Dark Chocolate Almond Bar,Snacks,2.75,1,5.0,2026-03-11 20:48:00
TX-00818,CUST-130,prod-6,Organic Protein Crunch Bar,Snacks,3.5,1,4.0,2026-03-12 08:53:00
TX-00819,CUST-167,prod-5,Dragonfruit Sparkling Water,Hydration,2.5,1,3.0,2026-02-23 22:36:00
TX-00820,CUST-161,prod-8,Mango Passion Kombucha,Fresh Juices,4.25,2,4.0,2026-02-08 09:25:00
TX-00821,CUST-165,prod-4,Dark Chocolate Almond Bar,Snacks,2.75,2,5.0,2026-03-15 11:07:00
TX-00822,CUST-123,prod-4,Dark Chocolate Almond Bar,Snacks,2.75,1,3.0,2026-01-22 13:51:00
TX-00823,CUST-117,prod-1,Nitro Cold Brew,Coffee & Tea,4.5,1,5.0,2026-01-06 20:05:00
TX-00824,CUST-156,prod-1,Nitro Cold Brew,Coffee & Tea,4.5,2,5.0,2026-01-26 11:53:00
TX-00825,CUST-141,prod-6,Organic Protein Crunch Bar,Snacks,3.5,1,5.0,2026-01-09 09:24:00
TX-00826,CUST-151,prod-1,Nitro Cold Brew,Coffee & Tea,4.5,1,4.0,2026-03-12 17:54:00
TX-00827,CUST-167,prod-3,Electrolyte Spark Hydration,Hydration,3.25,1,5.0,2026-02-28 07:50:00
TX-00828,CUST-180,prod-1,Nitro Cold Brew,Coffee & Tea,4.5,2,5.0,2026-03-17 20:07:00
TX-00829,CUST-120,prod-4,Dark Chocolate Almond Bar,Snacks,2.75,1,3.0,2026-01-19 10:59:00
TX-00830,CUST-173,prod-4,Dark Chocolate Almond Bar,Snacks,2.75,1,5.0,2026-01-13 16:55:00
TX-00831,CUST-145,prod-3,Electrolyte Spark Hydration,Hydration,3.25,1,5.0,2026-02-22 15:24:00
TX-00832,CUST-163,prod-8,Mango Passion Kombucha,Fresh Juices,4.25,1,3.0,2026-03-15 22:02:00
TX-00833,CUST-136,prod-8,Mango Passion Kombucha,Fresh Juices,4.25,2,5.0,2026-02-21 11:39:00
TX-00834,CUST-105,prod-2,Matcha Green Tea Latte,Coffee & Tea,4.0,2,4.0,2026-02-20 17:44:00
TX-00835,CUST-107,prod-1,Nitro Cold Brew,Coffee & Tea,4.5,1,4.0,2026-03-02 15:57:00
TX-00836,CUST-103,prod-3,Electrolyte Spark Hydration,Hydration,3.25,2,5.0,2026-02-13 16:19:00
TX-00837,CUST-163,prod-8,Mango Passion Kombucha,Fresh Juices,4.25,1,3.0,2026-03-31 10:55:00
TX-00838,CUST-118,prod-8,Mango Passion Kombucha,Fresh Juices,4.25,1,4.0,2026-02-08 21:49:00
TX-00839,CUST-135,prod-1,Nitro Cold Brew,Coffee & Tea,4.5,1,4.0,2026-02-23 09:12:00
TX-00840,CUST-128,prod-1,Nitro Cold Brew,Coffee & Tea,4.5,1,5.0,2026-02-22 22:48:00
TX-00841,CUST-148,prod-1,Nitro Cold Brew,Coffee & Tea,4.5,3,5.0,2026-01-08 12:04:00
TX-00842,CUST-191,prod-7,Detox Green Juice,Fresh Juices,5.0,2,4.0,2026-03-06 19:08:00
TX-00843,CUST-123,prod-1,Nitro Cold Brew,Coffee & Tea,4.5,2,4.0,2026-01-25 13:53:00
TX-00844,CUST-132,prod-6,Organic Protein Crunch Bar,Snacks,3.5,1,4.0,2026-01-05 21:03:00
TX-00845,CUST-191,prod-7,Detox Green Juice,Fresh Juices,5.0,1,4.0,2026-01-26 15:23:00
TX-00846,CUST-165,prod-2,Matcha Green Tea Latte,Coffee & Tea,4.0,1,3.0,2026-02-20 10:43:00
TX-00847,CUST-131,prod-4,Dark Chocolate Almond Bar,Snacks,2.75,1,4.0,2026-02-17 22:38:00
TX-00848,CUST-123,prod-4,Dark Chocolate Almond Bar,Snacks,2.75,1,3.0,2026-03-02 18:22:00
TX-00849,CUST-134,prod-1,Nitro Cold Brew,Coffee & Tea,4.5,1,3.0,2026-03-30 09:18:00
TX-00850,CUST-150,prod-6,Organic Protein Crunch Bar,Snacks,3.5,1,5.0,2026-01-07 12:54:00
TX-00851,CUST-200,prod-8,Mango Passion Kombucha,Fresh Juices,4.25,1,3.0,2026-01-28 14:41:00
TX-00852,CUST-187,prod-3,Electrolyte Spark Hydration,Hydration,3.25,1,4.0,2026-01-27 15:41:00
TX-00853,CUST-166,prod-3,Electrolyte Spark Hydration,Hydration,3.25,1,3.0,2026-01-03 07:30:00
TX-00854,CUST-183,prod-5,Dragonfruit Sparkling Water,Hydration,2.5,1,4.0,2026-01-23 07:14:00
TX-00855,CUST-178,prod-7,Detox Green Juice,Fresh Juices,5.0,1,4.0,2026-02-09 15:27:00
TX-00856,CUST-145,prod-1,Nitro Cold Brew,Coffee & Tea,4.5,1,4.0,2026-02-28 15:13:00
TX-00857,CUST-139,prod-6,Organic Protein Crunch Bar,Snacks,3.5,1,3.0,2026-03-28 19:37:00
TX-00858,CUST-101,prod-1,Nitro Cold Brew,Coffee & Tea,4.5,3,5.0,2026-03-07 18:35:00
TX-00859,CUST-139,prod-1,Nitro Cold Brew,Coffee & Tea,4.5,1,3.0,2026-03-29 10:30:00
TX-00860,CUST-144,prod-8,Mango Passion Kombucha,Fresh Juices,4.25,1,4.0,2026-02-05 17:55:00
TX-00861,CUST-134,prod-1,Nitro Cold Brew,Coffee & Tea,4.5,1,3.0,2026-03-25 16:12:00
TX-00862,CUST-167,prod-5,Dragonfruit Sparkling Water,Hydration,2.5,1,5.0,2026-01-31 08:51:00
TX-00863,CUST-152,prod-5,Dragonfruit Sparkling Water,Hydration,2.5,1,3.0,2026-03-26 17:43:00
TX-00864,CUST-193,prod-2,Matcha Green Tea Latte,Coffee & Tea,4.0,3,5.0,2026-01-04 22:18:00
TX-00865,CUST-154,prod-6,Organic Protein Crunch Bar,Snacks,3.5,1,3.0,2026-02-21 19:47:00
TX-00866,CUST-175,prod-1,Nitro Cold Brew,Coffee & Tea,4.5,1,5.0,2026-03-15 13:21:00
TX-00867,CUST-192,prod-4,Dark Chocolate Almond Bar,Snacks,2.75,1,5.0,2026-01-29 22:58:00
TX-00868,CUST-146,prod-2,Matcha Green Tea Latte,Coffee & Tea,4.0,2,4.0,2026-03-06 16:54:00
TX-00869,CUST-185,prod-5,Dragonfruit Sparkling Water,Hydration,2.5,1,3.0,2026-03-13 12:18:00
TX-00870,CUST-161,prod-5,Dragonfruit Sparkling Water,Hydration,2.5,1,5.0,2026-01-17 15:46:00
TX-00871,CUST-198,prod-6,Organic Protein Crunch Bar,Snacks,3.5,1,3.0,2026-01-24 17:41:00
TX-00872,CUST-129,prod-4,Dark Chocolate Almond Bar,Snacks,2.75,1,4.0,2026-02-15 14:47:00
TX-00873,CUST-154,prod-3,Electrolyte Spark Hydration,Hydration,3.25,1,5.0,2026-02-12 18:16:00
TX-00874,CUST-138,prod-1,Nitro Cold Brew,Coffee & Tea,4.5,1,3.0,2026-03-01 10:30:00
TX-00875,CUST-182,prod-8,Mango Passion Kombucha,Fresh Juices,4.25,1,3.0,2026-03-16 09:30:00
TX-00876,CUST-165,prod-4,Dark Chocolate Almond Bar,Snacks,2.75,1,4.0,2026-01-16 19:33:00
TX-00877,CUST-153,prod-1,Nitro Cold Brew,Coffee & Tea,4.5,1,3.0,2026-01-07 11:08:00
TX-00878,CUST-144,prod-7,Detox Green Juice,Fresh Juices,5.0,1,4.0,2026-02-22 21:09:00
TX-00879,CUST-192,prod-8,Mango Passion Kombucha,Fresh Juices,4.25,1,4.0,2026-01-24 09:31:00
TX-00880,CUST-181,prod-1,Nitro Cold Brew,Coffee & Tea,4.5,1,3.0,2026-01-23 17:40:00
TX-00881,CUST-101,prod-2,Matcha Green Tea Latte,Coffee & Tea,4.0,2,4.0,2026-02-27 15:13:00
TX-00882,CUST-174,prod-1,Nitro Cold Brew,Coffee & Tea,4.5,1,3.0,2026-01-21 22:50:00
TX-00883,CUST-117,prod-2,Matcha Green Tea Latte,Coffee & Tea,4.0,1,4.0,2026-03-20 20:40:00
TX-00884,CUST-152,prod-5,Dragonfruit Sparkling Water,Hydration,2.5,1,3.0,2026-02-24 22:24:00
TX-00885,CUST-105,prod-5,Dragonfruit Sparkling Water,Hydration,2.5,1,4.0,2026-03-10 13:46:00
TX-00886,CUST-102,prod-2,Matcha Green Tea Latte,Coffee & Tea,4.0,1,5.0,2026-02-11 13:01:00
TX-00887,CUST-101,prod-6,Organic Protein Crunch Bar,Snacks,3.5,2,5.0,2026-03-22 14:14:00
TX-00888,CUST-140,prod-4,Dark Chocolate Almond Bar,Snacks,2.75,1,5.0,2026-01-17 10:24:00
TX-00889,CUST-176,prod-7,Detox Green Juice,Fresh Juices,5.0,1,3.0,2026-02-09 12:04:00
TX-00890,CUST-139,prod-3,Electrolyte Spark Hydration,Hydration,3.25,2,5.0,2026-02-07 21:46:00
TX-00891,CUST-156,prod-1,Nitro Cold Brew,Coffee & Tea,4.5,2,5.0,2026-03-29 11:21:00
TX-00892,CUST-146,prod-6,Organic Protein Crunch Bar,Snacks,3.5,1,4.0,2026-01-25 12:58:00
TX-00893,CUST-103,prod-5,Dragonfruit Sparkling Water,Hydration,2.5,2,4.0,2026-01-30 14:46:00
TX-00894,CUST-128,prod-5,Dragonfruit Sparkling Water,Hydration,2.5,1,4.0,2026-01-03 12:07:00
TX-00895,CUST-192,prod-1,Nitro Cold Brew,Coffee & Tea,4.5,1,5.0,2026-03-25 08:24:00
TX-00896,CUST-133,prod-1,Nitro Cold Brew,Coffee & Tea,4.5,1,3.0,2026-03-10 08:38:00
TX-00897,CUST-185,prod-7,Detox Green Juice,Fresh Juices,5.0,1,5.0,2026-01-14 07:03:00
TX-00898,CUST-115,prod-1,Nitro Cold Brew,Coffee & Tea,4.5,1,3.0,2026-02-23 21:24:00
TX-00899,CUST-171,prod-4,Dark Chocolate Almond Bar,Snacks,2.75,1,3.0,2026-02-02 22:44:00
TX-00900,CUST-127,prod-2,Matcha Green Tea Latte,Coffee & Tea,4.0,1,4.0,2026-03-30 07:19:00
TX-00901,CUST-185,prod-8,Mango Passion Kombucha,Fresh Juices,4.25,1,5.0,2026-01-13 15:39:00
TX-00902,CUST-190,prod-5,Dragonfruit Sparkling Water,Hydration,2.5,1,3.0,2026-01-18 20:53:00
TX-00903,CUST-166,prod-3,Electrolyte Spark Hydration,Hydration,3.25,1,3.0,2026-03-21 10:18:00
TX-00904,CUST-114,prod-7,Detox Green Juice,Fresh Juices,5.0,1,3.0,2026-03-05 13:38:00
TX-00905,CUST-200,prod-2,Matcha Green Tea Latte,Coffee & Tea,4.0,1,5.0,2026-02-03 13:22:00
TX-00906,CUST-153,prod-6,Organic Protein Crunch Bar,Snacks,3.5,1,5.0,2026-02-07 12:02:00
TX-00907,CUST-164,prod-3,Electrolyte Spark Hydration,Hydration,3.25,1,3.0,2026-01-27 22:21:00
TX-00908,CUST-101,prod-1,Nitro Cold Brew,Coffee & Tea,4.5,3,4.0,2026-01-02 09:58:00
TX-00909,CUST-174,prod-3,Electrolyte Spark Hydration,Hydration,3.25,1,3.0,2026-03-27 22:09:00
TX-00910,CUST-200,prod-5,Dragonfruit Sparkling Water,Hydration,2.5,1,5.0,2026-03-07 09:46:00
TX-00911,CUST-113,prod-2,Matcha Green Tea Latte,Coffee & Tea,4.0,1,4.0,2026-02-02 14:29:00
TX-00912,CUST-134,prod-5,Dragonfruit Sparkling Water,Hydration,2.5,1,3.0,2026-03-01 08:06:00
TX-00913,CUST-106,prod-7,Detox Green Juice,Fresh Juices,5.0,1,5.0,2026-02-07 18:51:00
TX-00914,CUST-141,prod-1,Nitro Cold Brew,Coffee & Tea,4.5,3,4.0,2026-02-24 10:06:00
TX-00915,CUST-102,prod-4,Dark Chocolate Almond Bar,Snacks,2.75,1,4.0,2026-01-18 12:21:00
TX-00916,CUST-157,prod-7,Detox Green Juice,Fresh Juices,5.0,1,5.0,2026-03-21 15:56:00
TX-00917,CUST-112,prod-2,Matcha Green Tea Latte,Coffee & Tea,4.0,1,3.0,2026-02-17 17:11:00
TX-00918,CUST-152,prod-6,Organic Protein Crunch Bar,Snacks,3.5,1,4.0,2026-02-21 21:17:00
TX-00919,CUST-189,prod-1,Nitro Cold Brew,Coffee & Tea,4.5,1,3.0,2026-03-03 20:41:00
TX-00920,CUST-115,prod-6,Organic Protein Crunch Bar,Snacks,3.5,1,3.0,2026-01-17 08:54:00
TX-00921,CUST-114,prod-5,Dragonfruit Sparkling Water,Hydration,2.5,1,5.0,2026-02-23 22:51:00
TX-00922,CUST-187,prod-4,Dark Chocolate Almond Bar,Snacks,2.75,1,4.0,2026-02-26 12:39:00
TX-00923,CUST-200,prod-8,Mango Passion Kombucha,Fresh Juices,4.25,1,5.0,2026-02-15 07:55:00
TX-00924,CUST-194,prod-1,Nitro Cold Brew,Coffee & Tea,4.5,1,4.0,2026-01-17 22:58:00
TX-00925,CUST-115,prod-6,Organic Protein Crunch Bar,Snacks,3.5,1,3.0,2026-02-22 21:02:00
TX-00926,CUST-134,prod-3,Electrolyte Spark Hydration,Hydration,3.25,1,5.0,2026-03-25 17:00:00
TX-00927,CUST-187,prod-6,Organic Protein Crunch Bar,Snacks,3.5,2,5.0,2026-03-09 14:42:00
TX-00928,CUST-167,prod-8,Mango Passion Kombucha,Fresh Juices,4.25,1,5.0,2026-03-08 10:27:00
TX-00929,CUST-194,prod-4,Dark Chocolate Almond Bar,Snacks,2.75,1,5.0,2026-02-01 22:22:00
TX-00930,CUST-187,prod-6,Organic Protein Crunch Bar,Snacks,3.5,1,5.0,2026-03-24 19:09:00
TX-00931,CUST-179,prod-6,Organic Protein Crunch Bar,Snacks,3.5,1,3.0,2026-01-07 07:41:00
